"C1"	"C2"	"C3"	"C4"	"C5"	"C11"	"Ds1"	"Ds3"	"Ds4"	"Ds5"	"Ds8"	"Ds9"
"ENSG00000068615"	96.2155302883653	107.008256358296	91.6125708712991	88.9831495424229	67.3591750293715	67.2530186576139	75.4639912022946	46.4513109563238	51.6295545635545	50.506259351509	58.4980060611805	52.8669712331333
"ENSG00000115548"	70.2953982063703	63.1947360101966	62.877430598008	61.2988506250673	60.7919975045038	59.4097220229309	92.9145912571462	63.0556172850098	70.19144501916	66.3745379988271	76.3540663054691	88.8615048386708
"ENSG00000115561"	53.7479858852247	57.2456756042634	54.843950521604	63.618107904464	41.6377297236399	45.8464521519044	40.7061225098797	36.1627530471381	44.067302896456	39.7602467235283	45.9599463679082	41.2972997170676
"ENSG00000239305"	90.9070872379727	83.6610004255771	55.9871765324769	65.4969998776462	97.9603980792755	69.549674578267	58.0850568560872	64.5836209348888	64.9666165946192	60.3209508850646	83.1471327027529	56.1611138175686
"ENSG00000153561"	209.10288953187	209.975641497468	157.857883501338	194.083669292299	244.764178999754	172.249194048979	145.266391421701	122.342158900318	172.453711881061	127.304429599477	159.695286619573	117.785683628835
"ENSG00000153563"	1.45152739659172	1.64628086705071	2.71902402585981	2.61283415020641	1.14013498695619	3.03331914048517	2.61579836551164	2.08827165483473	2.09680614405914	2.2924826939692	2.75604408118369	2.37017576197178
"ENSG00000183281"	2.36391604587794	3.47963910535719	2.37914602262733	0.528438367457477	3.87645895565103	3.856648621474	1.82747557042594	3.05600729975815	3.47176099262251	3.4387240409538	2.01851115805002	2.81207293793262
"ENSG00000172086"	53.5820970399	46.3951880714292	30.4345302894535	38.8402200081245	85.7381510191052	34.3631725486391	31.8912403466487	37.7416901520131	29.6302769865406	33.31263914674	43.8249826430476	24.5052070305557
"ENSG00000144115"	0.414722113311919	4.71434975564522	15.2327141448737	9.95225592044915	6.11112353008516	6.75996837022408	14.404807437475	4.17654330966947	16.9806923797576	5.37300631399032	3.57121204885773	21.1307195050366
"ENSG00000172071"	49.3519314841184	45.8339559576619	31.2069802968	35.2292244971651	56.6875115514616	29.3365294015494	30.4579261737656	32.7502115624081	41.6955057826842	30.8410562423044	42.3499167967803	22.858135738338
"ENSG00000153574"	4.72783209175588	4.415025961636	4.01674003820199	3.58163782387845	6.11112353008516	3.50998357684712	4.76576962483627	3.71814221470575	5.91230584882249	2.93724345164804	4.2699274497212	4.21810940689893
"ENSG00000172005"	16.630356743808	17.9220121663021	31.1760822965062	18.9063504801453	25.4478129088621	25.0898826048702	45.2210621544614	38.6075588869446	37.6050151082081	40.0468070602745	30.3941199375609	54.1524902904739
"ENSG00000144029"	72.0787032936116	64.504277608987	52.9900705039723	62.2382966116584	95.4977065074501	61.0997141154869	67.4374318341493	63.0556172850098	79.0599037923937	65.9088774516146	77.5574094958451	52.987488644759
"ENSG00000144026"	43.6702385317451	42.3169013780535	32.7209823111993	40.4548927975779	48.9345936401595	48.1864412031358	43.4652522926797	60.1524103502395	52.0764148893376	61.7895726108886	40.9136684727832	46.479548416972
"ENSG00000275111"	11.5292747500714	11.7484589148619	9.33119608874615	11.2733518390928	13.1799604492135	8.10329541815323	7.48906655331414	8.251219709347	10.621526205152	10.4594522912345	11.0629938470049	9.32001316571955
"ENSG00000233757"	15.3032459812098	12.4593529256338	11.6794441110796	12.3302285740078	19.0630569819074	14.2565999602803	8.85071501755307	15.7384375937545	13.7151746144196	14.0056364584681	12.4992421710021	10.4448423408926
"ENSG00000155066"	0.663555381299071	1.01021780478112	3.18249403026773	1.70274585069631	0.866502590086701	2.29665592065305	4.22827681000511	5.50081313956467	3.9186213184056	4.90734576677782	2.25141629167118	5.82500822857472
"ENSG00000115041"	18.1233563517309	12.2348600801269	35.4709043373529	28.5063141556228	12.5870902559963	29.293196270971	40.5269582382693	34.4819490322711	22.0680253194421	31.6290971683563	17.1573448434252	29.3259034955831
"ENSG00000115042"	12.3587189766952	13.9559718956799	27.6846082632998	28.7998910264325	15.2778088252129	28.209868006512	29.3829405441033	30.5091395425855	28.3240698804054	27.4739722855372	21.7766299935781	32.9815983148955
"ENSG00000174501"	313.654334297805	240.618914909162	164.222871561873	202.714829294104	327.583584452251	242.318866194186	147.738858369924	222.120797237421	202.118362738815	215.994853822411	257.903617963161	131.203288789828
"ENSG00000084090"	174.805370760974	193.737325672468	165.118913570395	201.393733375461	221.870268461674	159.379254267206	134.659866542366	169.404671316593	163.963365691182	151.482958012434	150.107358618835	123.691036798493
"ENSG00000135956"	34.1731021369022	33.9358351457954	47.2430424493141	38.9576507564484	26.8615802926877	43.029798664311	53.9642786090483	45.2289080364206	40.3205509341208	45.1690730796119	35.9450256221985	51.5011072347089
"ENSG00000144021"	72.3690087729299	75.3547651418212	85.5565628137023	83.9923427386578	66.0822238439805	79.9929590476516	66.9357718736402	64.278020204913	67.9571433902445	65.7297772411482	70.1820802645085	68.8154420382654
"ENSG00000144028"	156.599069986581	154.750401502767	126.928985207183	127.940800298871	151.227504669868	156.519267649035	134.803197959654	160.185715962323	170.253784123359	165.882614933928	181.821274313583	151.249351590233
"ENSG00000196843"	1.57594403058529	1.27212612453919	5.19086404936872	3.96328775593108	2.50829697130361	5.0266431470897	11.1081848398439	7.38535097441552	7.08101747010135	6.7699879556278	7.22005914225585	11.5696715160656
"ENSG00000114982"	48.4395428348322	47.3679904019591	53.515336508968	49.8493526634886	46.4719020683341	52.2597554775016	55.4692584905755	67.2321605946792	58.779319776084	63.7596749260184	51.6661221416266	56.40214864082
"ENSG00000249715"	3.44219354048893	2.02043560956224	2.90441202762297	2.28989959231573	1.68739978069516	4.33331305783595	4.01327968407265	5.90828077953242	2.85303131076899	5.44464639817685	2.98894921480484	5.10190375882061
"ENSG00000114988"	7.54794246227693	7.63275674723512	12.0193221143121	8.60180231472448	7.25125851704134	11.1366145586384	14.6914702720517	10.5941586391616	18.1150301298224	11.3191333014729	7.60823436495778	14.4620893950821
"ENSG00000158158"	7.92119236425766	7.59534127298397	14.2130801351763	10.8623442199592	8.66502590086701	15.5565938776311	12.5056661584049	12.6824302939963	11.2402558870055	15.5458982684787	11.7617092478684	15.627091040797
"ENSG00000168763"	7.79677573026408	5.2007509209102	9.64017609168476	8.10272163434798	6.29354512799815	8.92662489914206	12.8281618473036	11.0016262791293	11.9277333112872	13.1101354061364	9.54911047846742	15.1450213942943
"ENSG00000163126"	0.705027592630263	1.08504875328342	1.17412401116673	1.52659972821049	1.14013498695619	1.86332461486946	2.75912978279995	2.8013400247783	2.26867550012956	3.25962383048746	2.01851115805002	2.9727628201002
"ENSG00000213337"	6.71849823565309	4.56468785864061	3.76955603585109	4.63851455879341	6.43036132643289	6.88996776195916	6.84407517551675	8.76055425930669	9.796553296014	8.66845018657104	7.72468693176836	6.02587058128419
"ENSG00000168758"	3.44219354048893	7.18377105622129	20.3926801939485	16.8806700715583	6.74959912278062	13.6066030016049	33.6112173541084	29.643270807654	28.6678085925462	28.1903731274025	17.5843375883973	39.3690211310567
"ENSG00000168754"	0.705027592630263	0.29932379400922	1.32861401263604	1.02751904783398	0.957713389043196	1.12666139503735	2.00663984203632	1.83360437985489	1.34058097734928	1.89846223094325	1.20334319037598	2.2496583503461
"ENSG00000144199"	5.72316516370449	6.21096872569132	10.9996881046147	14.5026974179996	5.3814371384332	12.2199428230974	8.24155649407776	14.0576335788875	11.824611697645	15.8324586052248	11.684074203328	12.975707985032
"ENSG00000135976"	389.548481033886	262.394720923333	159.371885515737	262.45772250388	408.259536129271	295.31528489152	140.536454651187	295.363105521625	259.453979923908	287.205097503829	361.274679768684	141.567786189637
"ENSG00000196912"	105.256472358565	112.695408444471	111.603577061427	80.2052011052126	162.993697735256	131.559384435899	115.955116586242	86.5868734931475	72.4944943905036	80.5234546256682	138.811459638209	61.1023276942217
"ENSG00000135940"	46.5318211135973	60.6504837611183	107.339653020875	137.511406287268	50.9412312172024	110.15281793019	94.3479054300293	82.8687312784418	70.3289405040163	90.1590459487575	65.1358023693834	98.2618629454742
"ENSG00000115073"	12.7734410900071	20.840419157892	45.7290404349149	42.2750693965981	12.9975388513005	31.1131877552621	34.0412116059734	29.1848697126903	28.3928176228336	28.4052933799621	22.8635206171435	47.8855848859384
"ENSG00000228486"	5.43285968438614	3.74154742511525	4.07853603878971	4.28622231382176	5.83749113321567	6.629968978489	5.44659385695574	8.76055425930669	9.00595425809007	8.16696959726528	6.79306639728373	8.11483904946271
"ENSG00000075568"	125.785216967505	115.987970178573	103.786382987081	88.89507648118	111.36838552588	113.186137070675	95.9962167288448	96.3151633973776	102.949744286182	98.0036351671834	111.639194049074	105.091182937596
"ENSG00000168658"	1.45152739659172	4.63951880714292	4.07853603878971	3.34677632723069	3.28358876243382	0.823329480988831	0.824155649407776	5.80641386954048	2.57804034105632	5.26554618771051	1.97969363577983	5.62414587586524
"ENSG00000144191"	1.5344718192541	1.57144991854841	2.03926801939485	2.75962258561127	5.42704253791144	4.28997992725759	1.03915277534024	4.22747676466544	2.99052679562533	5.58792656654993	2.44550390302214	2.45052070305557
"ENSG00000040933"	194.670559988615	171.063548276269	171.360309629755	172.593842349028	161.534324951952	187.589122273718	168.951908128594	134.107787004387	166.953892486807	135.865419659768	169.283214620311	151.771593707278
"ENSG00000183513"	47.3612653402212	34.4222363110603	32.5664923097299	37.0200434091043	43.0058917079873	35.1865020296279	25.6921565489294	32.8520784724001	31.005231835104	28.5485735483352	32.1797259619898	30.6114225529237
"ENSG00000115446"	21.7729109488758	21.5138976944127	20.4235781942424	22.0476229978092	23.5323861307757	20.9299020693476	19.8872341487529	21.442984553303	19.1118723950308	17.9458410887277	18.6712282119627	21.0905470344947
"ENSG00000071073"	105.09058351324	88.2256882842177	81.817904778145	86.6051768888643	105.029234998404	83.5029426244988	72.7406942738167	89.3882135179258	103.087239771039	80.3085343731086	98.9070467444512	74.3994154435888
"ENSG00000196872"	76.930952019361	58.4803862545514	56.7287285395296	68.8144185177959	49.6186746323332	78.9962970443494	63.7466478389754	50.5769208109973	74.5913005345628	61.7179325267021	70.9584307099124	75.8857968536389
"ENSG00000135951"	59.5540954715916	47.5176522989637	27.9626902659446	35.7870205517036	63.4827160737204	41.946470399852	30.6012575910539	43.6499709315455	49.7046177755658	41.1214083230726	42.3887343190505	33.1021157265211
"ENSG00000273045"	2.52980489120271	2.28234392932031	1.73028801645624	2.17246884399185	4.24130215147701	2.0366571371829	1.36164846423893	1.06960255491535	1.71869356070421	2.54322298862208	1.74678850215867	1.16500164571494
"ENSG00000241962"	0.953860860617414	1.4217880215438	1.14322601087287	0.880730612429128	1.32255658486918	1.29999391735079	0.609158523475313	2.24107201982264	0.549981939425348	1.11042130489133	1.28097823491636	0.803449410837892
"ENSG00000144182"	5.47433189571733	5.35041281791481	3.70776003526337	3.61099551095942	7.79852331078031	4.37664618841431	3.83411541246226	5.24614586458482	6.11854907610699	3.72528437769995	4.58046762788275	4.29845434798272
"ENSG00000158411"	27.5375483239114	26.1534165015556	18.1989221730844	17.4971815002587	31.0572770446865	21.0165683305044	15.336461649849	23.174722023166	20.7274443420928	23.1039271501584	19.3699436128262	14.8236416299591
"ENSG00000185414"	33.3851301216095	33.6365113517861	26.973954256541	28.8292487135135	33.2919416191206	25.7398795635455	22.288035388332	19.4565798084602	21.0711830542336	20.9905446666555	26.5123677105417	21.0102020934109
"ENSG00000115514"	29.4867422564775	34.571898208065	18.3534121745537	26.7154952436836	34.9793413998158	19.5432418908401	12.5056661584049	13.8029663039076	13.8182962280619	14.79367738452	22.0871701717397	11.5294990455237
"ENSG00000158417"	158.423847285153	114.079780991764	65.6582506244555	72.5722024641602	160.394189964996	114.832796032653	87.3963316915463	88.1658105980225	101.093555240622	78.0518717212327	145.332803379602	88.6204700154195
"ENSG00000135945"	80.6219788278371	64.5791085574893	52.0631304951565	63.3245310336543	89.204161379452	63.4830362972967	52.0651373299782	58.5225397903685	59.1574323594389	58.2075684015618	72.5887666452604	46.8009281813072
"ENSG00000144218"	102.146056508726	106.821178987041	80.2421067631581	79.6180473635932	74.5192227474563	124.279418498735	116.850937944294	73.3951086491915	102.571631702827	78.9473727735644	104.108594728657	141.487441248553
"ENSG00000170500"	624.530030436419	800.129916860897	614.159551841083	540.533734534837	444.880671910304	584.737264024383	497.216686573143	421.52527354664	495.121240967669	434.568750675537	532.227047846613	420.927146337972
"ENSG00000115526"	27.661964957905	25.8915081817976	29.1059162768175	32.2640981019871	22.9851213370367	23.7898886875194	31.3895803861396	23.4803227531418	32.9989163655209	25.8978904334333	23.9892287629791	29.2455585544993
"ENSG00000115539"	11.4048581160778	12.3845219771315	8.74413408316278	13.6806821797325	14.6393332325174	10.8766157751682	9.42404068670631	10.5432251841656	9.17782361416049	11.2116731751931	14.8671110294838	7.55242446187618
"ENSG00000170485"	43.421405263758	39.4359098607148	39.8275223787874	34.2897785105741	19.4279001777334	45.0664558014939	53.4267857942171	50.2203866260256	45.3735100025912	47.2824555631148	40.0985005051091	58.2902547562891
"ENSG00000071082"	96.4643635563524	96.5693390422247	94.7950649015668	118.194048187989	88.5200803872783	81.5962848790509	67.1866018538948	75.2796464840424	67.5102830644614	80.093614120549	66.1838754706787	59.7364636957973
"ENSG00000204634"	17.293912125107	14.3675421124426	20.1454961915976	15.4421434045907	12.6783010549528	16.6832552726684	18.6330842474801	14.0576335788875	21.0711830542336	15.5817183105719	22.8247030948733	20.0460628004054
"ENSG00000158435"	16.630356743808	16.5750550932606	15.8815721510448	15.4127857175097	14.2288846372132	14.5599318743288	13.8314817683218	14.4651012188552	13.7495484856337	15.0444176791729	12.9262349159742	16.3501955105511
"ENSG00000163162"	25.9616042933261	32.5140471242516	29.7547742829885	31.2365790541531	27.6824774832962	30.4631907965867	31.7120760750383	37.2323556020534	30.7302408653913	33.7066596097659	34.1594195977696	34.0260825489847
"ENSG00000175874"	642.487497942825	889.365822949896	475.829204525466	544.379591542444	577.364357394613	566.624015442629	397.207190160226	205.465557453739	384.196758559819	207.290583593746	465.072734319179	331.744261734966
"ENSG00000071054"	845.369555775016	697.798594783995	517.974076926293	562.434569097241	1364.14870919334	668.933536738136	786.136990972052	753.713267030351	903.139092278849	732.304940554787	986.7414161083	664.332145351311
"ENSG00000115594"	6.01347064302283	5.87422945743095	3.64596403467565	5.54860285830351	8.75623669982351	5.11330940824642	8.1698907854336	11.3072270091051	26.8803672894139	10.4952723333278	13.9743080172694	11.44915410444
"ENSG00000115598"	2.5712771025339	2.50683677482722	2.62633002497822	2.5247610889635	2.82753476765134	1.94999087602618	0.859988503729853	1.68080401486698	1.16871162127886	1.54026181001056	2.63959151437311	0.923966822463576
"ENSG00000115616"	12.8978577240007	11.6736279663596	14.3675701366456	11.3907825874167	13.5448036450395	7.0633002842726	7.7040636792466	4.99147858960497	9.04032812930415	5.51628648236339	10.674818624303	11.8910512804008
"ENSG00000135953"	13.6858297392933	11.1872268010946	13.1007521245972	10.0403289816921	11.8117984648661	16.7265884032468	13.3298218078127	7.13068369943568	12.7183323492112	8.95501052331719	10.674818624303	11.9713962214846
"ENSG00000170417"	3.69102680847608	4.04087121912448	4.07853603878971	2.78898027269224	2.50829697130361	2.72998722643665	3.18912403466487	1.62987055987101	2.54366646984223	0.716400841865376	2.63959151437311	2.2496583503461
"ENSG00000198914"	92.7733367478763	67.2730227035723	70.5401346708856	67.9630455924477	129.610545317179	104.08617964922	104.094441805634	113.836271915991	117.764882779453	107.06610581678	106.321193498058	97.7797932989714
"ENSG00000135972"	46.2829878456102	43.17745728583	38.6842963679145	35.0824360617603	48.0680910500728	36.5731622081354	26.3371479267268	24.1424576680894	31.3833444184589	26.0411706018064	40.2149530719197	18.8810611546905
"ENSG00000135966"	23.6391604587794	22.3370381279381	25.5835442433173	24.1320187805581	20.8416675615591	25.4798807800754	27.7704620996098	29.5414038976621	29.7333986001829	29.1575142639208	24.7267616861128	29.0446962017898
"ENSG00000135974"	46.8221265929157	41.3066835732724	31.2378782970939	37.0200434091043	61.6128946951123	36.8764941221839	29.705436233002	34.2272817572913	34.7863576686532	32.7395184732477	38.468164569761	28.20107432041
"ENSG00000115641"	6.30377612234117	7.70758769573743	6.61217206288634	10.4513366008257	4.01327515408577	9.87995377186597	8.09822507678945	5.90828077953242	6.94352198524501	6.37596749260184	8.46221985490202	10.6457046936021
"ENSG00000071051"	40.9330725838864	32.6637090212562	30.8980002938614	33.9962016397643	40.0871461413795	46.5831153717365	48.1593562088718	31.1203410025371	49.395252934639	30.6261359897448	60.7494223528517	58.691979461708
"ENSG00000119147"	1.20269412860457	1.4966189700461	0.64885800617109	3.02384176934001	7.93533950921505	1.55999270082094	1.75580986178178	7.13068369943568	1.71869356070421	6.23268732422877	1.94087611350964	1.60689882167578
"ENSG00000115652"	62.9133445894182	63.0076586389409	35.7180883397038	46.0915687171244	85.5557294211922	58.2397274973152	43.1069237494589	47.5209135112392	49.9108610028503	45.312353247985	66.8825908715421	39.3690211310567
"ENSG00000153165"	1.0368052832798	1.23471065028803	1.29771601234218	1.20366517031981	4.37811834991175	0.953328872723909	3.43995401491941	1.68080401486698	1.06559000763661	2.00592235722305	3.49357700431735	0.562414587586524
"ENSG00000254126"	0.248833267987152	1.08504875328342	0.679756006464951	1.4091689798866	1.27695118539093	1.16999452561571	0.573325669153235	1.17146946490729	0.618729681853516	0.680580799772107	1.12570814583559	0.482069646502735
"ENSG00000144057"	70.5857036856887	50.6605521360606	50.394638479288	56.2493284471403	30.8748554467735	32.0231834974077	63.6749821303312	41.1032981817471	38.8424744719152	42.6974901751764	33.3054341078254	18.5998538608972
"ENSG00000198203"	0.705027592630263	0.411570216762678	0.0308980002938614	1.64403047653437	4.05888055356402	0.563330697518674	0.214997125932463	5.55174659456063	1.99368453041688	3.83274450397976	1.5915184130779	0.281207293793262
"ENSG00000198075"	15.3032459812098	13.9933873699311	9.85646209374179	13.4751783701657	17.3756572012123	8.23329480988831	12.9714932645919	9.77922335922607	13.2683142886365	9.81469153355565	13.5473152722973	10.685877164144
"ENSG00000135968"	429.154442855174	384.593659827597	192.618133831932	289.731013802102	406.98258494388	290.158642352695	183.249217003103	203.631953073885	259.625849279978	232.257152932755	299.205461658646	147.15175959496
"ENSG00000169756"	18.5380784650428	19.6057085076039	13.4406301278297	15.6770049012385	30.9204608462518	17.1599197090304	14.5481388547633	18.8453783485086	17.8400391601097	19.4144628145517	24.1444988520599	15.7476084524227
"ENSG00000153201"	740.278972261776	642.910094057554	381.930181632421	507.095328949611	738.807471547608	477.704431495835	368.075079596377	349.76003545732	475.01252630743	377.579063705146	545.192100284857	320.013900336732
"ENSG00000163006"	18.5380784650428	21.1771584261523	11.7721381119612	13.7687552409754	24.1708617234711	17.4199184925005	12.2906690324725	13.9557666688955	12.649584606783	15.0802377212662	15.3717388189963	10.4046698703507
"ENSG00000172985"	24.9662712213775	14.8539432777076	19.0949641816064	16.6458085749105	15.9618898173866	26.3898765222209	35.6895229047889	16.9099070586617	26.6053763197012	19.5577429829248	24.3774039856811	38.5253992496769
"ENSG00000186522"	38.4862121153461	38.2386146846779	24.8728902365584	33.1448287144162	49.6186746323332	28.8598649651874	26.2654822180826	45.1270411264286	32.6895515245941	42.2676496700572	41.2242086509447	26.6343479692761
"ENSG00000198142"	5.39138747305495	5.1259199724079	6.21049805906615	6.07704122576098	6.88641532121536	5.2433087999815	6.70074375822844	9.11708844427847	8.79971103080556	6.44760757678838	6.21080356323084	6.94983740374776
"ENSG00000144061"	31.0212140757316	25.1057832225234	20.3926801939485	20.4623078954367	32.8358876243381	24.4398856461948	18.2747557042594	39.3206272568882	26.3991330924167	41.3363285756322	27.5992583341071	18.4793364492715
"ENSG00000175701"	0.87091643795503	1.79594276405532	3.95494403761426	3.81649932052622	1.32255658486918	2.59998783470157	3.79828255814018	5.65361350455257	2.85303131076899	3.25962383048746	1.31979575718655	2.45052070305557
"ENSG00000153094"	4.81077651441826	4.11570216762678	5.19086404936872	4.69722993295535	6.20233432904165	5.58997384460838	6.98740659280506	8.40402007433491	7.69974715195487	10.1012518703018	4.42519753880197	7.75328681458566
"ENSG00000153107"	46.6562377475909	54.9633316749431	48.7879424640072	51.522740827104	45.7878210761604	47.1897791998335	36.2270157196201	41.307032001731	37.53626736578	42.4825699226168	40.7195808614322	43.1452333619948
"ENSG00000153208"	36.7029070281049	38.3134456331802	43.9987524184587	40.1319582396873	46.4262966688559	35.8798321188817	36.0836843023317	42.0710338266705	37.0206592975687	48.8943574573119	36.1002957112793	37.8424672504647
"ENSG00000153214"	35.2928518428443	36.4052564463714	19.5893321863081	27.0384298015742	36.6667411805109	26.0432114775941	21.356381175958	20.9336500033433	21.20867853909	17.3727204152354	24.7267616861128	16.6314028043444
"ENSG00000144152"	1.90772172123483	1.23471065028803	1.85388001763169	3.11191483058292	1.77861057965165	3.29331792395532	4.01327968407265	4.43121058464931	3.88424744719152	1.57608185210383	3.221854348426	3.33431505497725
"ENSG00000144161"	58.8490678789613	55.2252399947012	36.2124563444056	40.425535110497	54.3616361780709	46.1064509353745	36.5495114085188	32.4955442874283	45.5110054874475	36.3215226825745	44.4072454771005	29.2857310250412
"ENSG00000188177"	189.154755881566	147.865954240555	105.949243007651	120.04358247409	228.711078383411	129.869392343343	103.915277534024	130.746178974653	137.94234518212	128.307390778089	151.621241987373	106.939116582523
"ENSG00000169629"	21.7729109488758	16.7995479387675	4.78919004554852	20.0513002763031	25.6758399062533	12.7399403900377	10.8215220052673	19.2528459884763	15.1588772054111	18.1965813833805	18.2054179447204	8.31570140217218
"ENSG00000114999"	181.648285630621	168.968281718205	142.717863357346	144.792112683349	155.195174424476	144.905988654034	136.666506384402	105.585052206644	117.833630521881	96.4633733571728	113.890610340746	121.521723389231
"ENSG00000125630"	25.5468821800142	22.9356857159565	23.2970922215715	20.7558847662464	22.0274079479935	20.2365719800939	18.8122485190905	17.8267092485892	17.0150662509717	18.2682214675671	20.340381669581	16.7117477454282
"ENSG00000125611"	1.16122191727337	0.710894010771898	3.9240460373204	2.28989959231573	0.547264793738969	1.86332461486946	4.51493964458173	4.48214403964528	4.3654816441887	3.11634366211438	1.0868906235654	4.61983411231788
"ENSG00000144136"	46.034154577623	54.8510852521896	43.5352824140507	49.7906372893267	33.5655740159901	38.2198211701131	35.4386929245344	35.9590192271542	34.0645063731575	36.7513631876938	38.3517120029504	30.852457376175
"ENSG00000125538"	0.248833267987152	1.15987970178573	0.741552007052674	1.70274585069631	4.74296154573773	6.67330210906736	8.20572363975568	1.17146946490729	0.687477424281684	1.1462413469846	9.82083313435877	6.86949246266398
"ENSG00000125637"	3.73249901980727	4.90142712690098	11.7103421113735	8.66051768888643	3.32919416191206	9.31662307434729	9.13737785212969	13.5992324839238	8.73096328837739	10.8534727542604	6.87070144182412	13.4577776315347
"ENSG00000136682"	32.6386303176481	27.0513878835833	23.3279902218654	34.4072092588979	48.1593018490293	29.2065300098143	23.3271881636723	19.9149809034239	22.0680253194421	23.6054077394641	39.477420148786	20.1665802120311
"ENSG00000144134"	13.7273019506245	12.1974446058757	15.1400201439921	15.5595741529146	14.6393332325174	18.2432479734893	16.0889515906127	24.0405907580974	19.4212372359576	21.5278452980545	23.6398710625474	26.1924507933153
"ENSG00000115084"	125.163133797537	114.678428579783	79.3460647546361	91.2730491347386	226.567624607933	121.24609935825	75.0339969504297	123.309894545241	108.621433036506	136.366900249074	108.533792267459	86.0896043712801
"ENSG00000115091"	212.088888747716	236.727705587042	172.410841639747	190.267169971773	246.907632775232	168.219212905192	122.046701820995	105.992519846612	138.526700992759	108.104887037485	164.159301680645	122.164482917901
"ENSG00000175497"	192.016338463419	127.25002792817	125.353187192196	130.641707510321	93.1718311340595	97.4995438013089	91.409611375619	102.783712181866	92.225096467388	118.170318865694	103.060521627362	54.0319728788482
"ENSG00000088205"	63.7842610273732	66.4124667957958	49.9620664751739	56.1318976988164	78.8061302984116	56.0730709683972	35.7611886134331	43.6499709315455	45.6485009723039	40.5482876495803	52.3260200202198	39.3690211310567
"ENSG00000125633"	81.1196453638114	70.5655844376737	59.7876305686219	65.8199344355368	66.720699436676	72.2796618047037	65.5024577007571	75.3815133940343	72.3226250344332	76.6548900795952	72.3170439893691	58.2902547562891
"ENSG00000125629"	68.3462042738043	59.4906040593325	28.9205282750543	43.390661505675	64.6228510606766	54.2097463535277	38.98614550242	36.0608861371461	52.0764148893376	38.0767047451447	55.3537867572949	32.9012533738117
"ENSG00000019169"	0.953860860617414	0.374154742511525	0.556164005289506	0.851372925348157	0.638475592695464	1.12666139503735	0.788322795085699	5.34801277457676	1.9593106592028	4.15512488281918	1.97969363577983	1.56672635113389
"ENSG00000144119"	2.69569373652748	2.35717487782261	13.4715281281236	9.1889560563439	3.23798336295557	18.4599136263811	10.9648534225556	9.11708844427847	4.29673390176053	7.3431086291201	5.58972320690776	14.3013995129145
"ENSG00000115107"	1.24416633993576	1.60886539279956	4.38751604172832	3.75778394636428	2.14345377547763	4.28997992725759	6.55741234094013	10.0848240892019	7.66537328074078	7.95204934470567	4.8133727615039	11.3286366928143
"ENSG00000186132"	4.56194324643111	5.01367354965444	4.97457804731169	4.37429537506467	5.15341014104196	4.63664497188447	3.51161972356357	3.87094257969365	4.50297712904503	4.29840505119225	5.47327064009718	3.33431505497725
"ENSG00000155368"	189.818311262865	163.804946271546	118.98819913166	142.12056315898	254.341312890186	146.07598317965	106.638574462502	127.842972039882	138.629822606402	137.692241806525	154.454921113097	98.1413455338485
"ENSG00000163075"	29.8599921584582	30.1942877206801	23.6987662253917	20.9026732016513	30.6468284493823	31.4165196693106	17.9522600153607	25.6195278629725	19.4556111071717	25.6829701808737	22.9799731839541	25.911243499522
"ENSG00000144120"	7.58941467360812	5.1259199724079	7.23013206876357	7.39813714440468	4.19569675199876	6.41330332559721	6.55741234094013	4.99147858960497	6.42791391703375	5.80284681910954	6.48252621912219	8.51656375488165
"ENSG00000088179"	286.987702411848	254.20073206233	173.059699645918	224.380802359861	248.093373161666	180.655821381181	164.40113562969	136.043258294234	180.256580646658	146.897992624495	169.826659932093	138.836058192788
"ENSG00000115109"	76.7650631740363	65.0280942485031	62.4757565941878	64.5281962039741	64.5772456611984	53.6030825254307	51.1334831176042	59.5921423452839	53.6919868363996	58.5299487804012	55.1596991459439	55.8799065237754
"ENSG00000226479"	12.8149133013383	13.5444016789172	17.2719821642685	12.3595862610888	10.6260580784317	18.7199124098513	19.1347442079892	17.8267092485892	16.32758882669	18.9488022673392	14.5177533290521	20.206752682573
"ENSG00000144118"	84.6862555382939	74.0452235430309	61.0544485806702	65.4676421905652	82.5913784551061	74.2296526807298	60.8800194932092	41.6635661867027	62.044837541422	46.7451549317158	64.6311745798709	60.4193956950095
"ENSG00000163083"	3.40072132915774	3.40480815685488	5.34535405083803	3.61099551095942	3.83085355617278	2.94665287932845	5.87658810882066	3.66720875970978	5.36232390939714	3.72528437769995	4.96864285058467	8.51656375488165
"ENSG00000074047"	1.41005518526053	1.30954159879034	2.99710602850456	1.49724204112952	1.04892418799969	1.6033258313993	5.91242096314274	5.19521240958885	2.23430162891547	3.94020463025957	2.60077399210291	3.97707458364756
"ENSG00000115112"	1.74183287591006	1.34695707304149	1.73028801645624	1.8201765990202	2.41708617234711	0.996662003302269	1.32581560991686	5.4498796845687	5.74043649275206	5.69538669282974	2.01851115805002	2.61121058522315
"ENSG00000074054"	232.659105567987	228.458885777537	197.098343874542	184.659851739307	174.623074602209	228.885595714895	209.693863492796	181.32309978565	213.049253784894	181.500153286593	207.51847405645	197.929762359915
"ENSG00000155438"	34.3804631935581	40.1842193457378	19.6820261871897	23.6916534743435	31.0116716452083	21.6665652891798	16.232283007901	11.3072270091051	13.88704397049	15.4026181001056	21.0002795481743	14.863814100501
