"C13"	"C14"	"C17"	"C19"	"C20"	"C21"	"C22"	"C23"	"Ds11"	"Ds12"	"Ds13"	"Ds15"	"Ds16"	"Ds17"	"Ds18"	"Ds19"
"ENSG00000123091"	176.261209093248	158.270210070535	238.345074089371	221.167146010687	220.020878508505	253.726783279812	263.171117313296	235.788628848908	166.879432808404	205.490331888567	192.577195192956	149.707739686012	180.410649909033	168.606320918059	117.940984539835	181.68747451478
"ENSG00000085831"	5.16516363643217	7.35293984228334	6.25707275675033	4.58853000022172	7.60791419462327	5.91681113272538	9.12510575765799	11.0521410903355	13.7020403263828	6.58642405222296	6.8379756005211	8.89352909025813	6.5230378812495	8.1552385549618	1.38414847381714	8.4707173157533
"ENSG00000085832"	467.170603902303	499.417498198651	339.199207339623	368.379846431593	368.527363587551	403.798629282574	363.572841167863	360.565281785228	147.468209012695	298.737020553835	302.541743990477	191.61148485903	326.043777412509	152.036947346073	259.98922166532	255.250948448033
"ENSG00000117859"	71.2054701308149	99.4466913322678	59.4696344906929	56.9927071062022	63.5191672394728	49.6126195514085	56.9232787739617	55.5492731041668	38.4798965832583	53.5756808322025	56.900620494834	57.6877562611338	52.6167696498578	45.1127085143522	78.492753036047	47.1348359081028
"ENSG00000078618"	121.28911039122	128.712847932247	105.848814135026	119.080264764375	127.287320761679	120.962400857803	118.294088085269	119.813289313507	93.6306088969491	114.896508466556	106.808560058818	100.43278121296	109.161777581794	100.451827280164	107.38685242698	108.161648214041
"ENSG00000169213"	120.874052599006	69.2341167327867	99.0428753469822	128.035809523428	99.4838525231464	104.256110600696	87.2124953645071	88.2439881311907	21.2381625058933	116.970012334848	111.109368241951	34.9732022333124	88.29526413846	15.2748912616745	13.8414847381714	133.724390691359
"ENSG00000117862"	1.38352597404433	0.436808307462377	2.88154666429292	2.49995772425873	2.29620682964993	3.22735152694112	2.99058087856018	1.84683297593074	3.25423457751591	2.80532876298385	3.65104579575335	1.96298615055247	2.37856629924015	2.7831369671695	2.76829694763428	2.78592480606998
"ENSG00000134717"	95.0482344168456	96.4618345646082	55.682458874765	52.1510168301062	54.1960142082436	55.3079457754223	54.9551187085845	55.4627028084201	16.5566320610459	44.6108258722324	47.5564185429906	33.41082550124	44.5800986690919	19.8703034632799	28.1443523009485	40.4712049530436
"ENSG00000157077"	197.244686366253	186.735551440166	160.433540947204	159.301103593904	169.891640251569	168.04376430965	180.201668323498	174.987424469438	98.3692311764898	146.944340313252	138.523152776167	100.43278121296	135.506201290045	65.3713566707255	57.4421616634113	134.778524401764
"ENSG00000154222"	11.5293831170361	10.7746049174053	27.5530747709532	18.1958948284654	27.2225002454883	19.6172347716029	21.8286843614564	22.8834148423918	42.761784185253	24.4551485642723	22.2156854351771	18.9888864359565	20.5421634934376	40.4525721972311	70.3032078992956	23.1909416289068
"ENSG00000134748"	78.584275325718	102.941157791967	56.2038816044942	50.9801505541875	46.0347971631022	37.7473565847133	45.0120763003802	47.8733735479547	45.2738249117565	41.8054971092485	48.6084147892247	60.7323878415825	50.4904755338704	55.0154981882343	65.4010153878599	47.1348359081028
"ENSG00000134744"	216.337344808065	291.059935539097	115.975392412399	117.624593178097	111.518189521914	89.4482624182602	104.951496473232	96.1507418093942	255.714327591119	104.437511013258	106.406326199964	144.259451594683	118.027342878962	121.55188893824	209.179438105615	121.48891012416
"ENSG00000116157"	1.19905584417175	0.218404153731188	1.81125790326983	1.86705703457298	1.71523883660597	1.55039436098152	1.61031278076317	1.70254914968615	2.74040806527656	0.945273822309777	1.39234797295679	1.92292520870446	1.83798304941284	1.61810288788925	1.67251273919571	1.69414346315066
"ENSG00000162377"	32.6050954549781	32.2510133676388	32.7673020682452	29.2083668289976	34.3324418746454	31.1028093233639	37.0883149982122	36.9078027533659	9.30596905500165	28.78511252453	27.0424917414273	18.3879723082364	20.2898913101849	15.0159947996122	13.4954476197171	21.1203218406116
"ENSG00000162378"	166.392057145065	139.269048695921	144.818302356893	164.712404490718	162.643372909782	179.371135355188	190.27251333335	189.358093563399	46.8723962831678	140.052989221574	132.706232355814	85.2897451944124	133.271790524092	61.8762544328847	54.6161918627013	127.286645531386
"ENSG00000121310"	28.5928701302495	38.6575352104204	20.8569091891678	24.1135162770273	27.7481379534805	23.3191968172118	23.771283906504	32.1464364872945	85.751935709279	34.4872481623341	34.344583332934	55.2039778665572	30.0924675737201	53.9151882244697	40.3133242999242	47.3607217031896
"ENSG00000116171"	48.5156441564879	42.7344127467359	40.6984162204419	41.2018348985426	40.5294338004476	42.3352582651688	39.4143223482034	39.5914819215153	16.3853565569661	43.8790009775409	44.8645457952742	41.583257638234	42.2736101364954	25.3718532821034	25.2030367940871	32.715792655065
"ENSG00000174348"	1.38352597404433	2.76645261392839	4.74769117069214	2.87969813807018	2.21321140207222	2.24648978836097	4.24304637470932	2.4239682809091	14.5584178467817	4.75686181549436	5.16715803297296	4.92749584730518	5.22563808166396	13.0095472186295	8.76627366750856	9.44955576112924
"ENSG00000157184"	6.59480714294465	6.77052876566684	9.66004215077244	6.48723206927898	7.77390504977868	7.65704970117402	6.51793268404142	8.10875103494591	5.82336713871269	10.0016068941163	9.34420195184331	13.7008421120193	10.631470579937	10.6147549445534	10.90016923131	7.45423123786291
"ENSG00000162384"	19.4615987015569	19.729175220384	25.1655075348248	19.3034710354155	23.2387197217583	21.1676291325844	21.7264422801381	20.026595082749	15.5289790365672	21.3448927618337	24.0102672669881	22.4741883767334	23.4252741591833	16.5046494564703	34.0269833146714	20.1038357627212
"ENSG00000162385"	11.0682077923546	14.6330782999896	10.6754443086661	8.54415931075769	10.0977770219545	8.47970793353156	9.55963460326075	10.3018651938637	5.88045897340595	8.96485495997014	9.2513787536462	10.6161495897225	9.37010966367331	7.89634209289952	7.38212519369142	7.75541229797858
"ENSG00000157193"	129.221325975741	132.207314391946	91.0019879885268	110.694330626038	108.585684414168	108.970575086129	108.811135042997	125.988637076775	70.6225995155646	82.8486766198601	72.804328452607	122.346116403821	64.5816789127022	130.289644532842	58.5956187249256	96.5661773995877
"ENSG00000174332"	1.47576103898062	0.946417999501816	5.40633040824481	3.38601868981879	3.45814281573785	5.9484518339699	7.77039818019056	4.38622831783551	19.7537748038685	7.01332190745963	7.39491478970381	10.7363324152666	8.68537088055872	14.3687536444565	5.76728530757142	12.1601853021703
"ENSG00000058804"	20.5684194807924	19.729175220384	16.9050737638518	20.0945968975227	18.8676272026657	18.7312951367563	19.988326897727	17.6603403323377	4.9098977836205	15.0633957490655	14.2638314562906	10.2956620549385	15.857108661601	11.3267202152247	12.1112991459	12.8001950549161
"ENSG00000058799"	16.2333714287868	15.1426879920291	15.1487024637113	15.8541622766282	14.0538924031586	16.3898832446618	16.7165802955415	14.6015232159524	8.90632621214881	14.6060051898833	12.2836032280854	9.05377285765017	13.4064645957172	10.0969620204289	10.90016923131	13.6660906027487
"ENSG00000081870"	18.216425324917	36.5462950576855	10.8949907211837	15.4427768283324	13.4175941250629	13.4789387301658	12.4990944411618	14.0243879109741	5.76627530401942	15.0938884530109	15.8727668917074	10.6962714734186	12.1090647961317	9.12610028769534	10.7271506720828	11.6331184469679
"ENSG00000116212"	5.99527922085877	6.18811768905034	6.77849548647953	5.79104131062465	5.86501021549139	5.50548201654661	5.23990666756271	6.00220717177491	9.13469355092186	6.43396053249558	6.12633108100985	5.04767867284921	5.51394914823852	5.63099804985457	6.1133224260257	5.19537328699536
"ENSG00000116209"	102.242569481876	106.217220097935	110.514175401025	101.833720970438	105.376527881164	114.887386218855	105.922796245755	100.392686300985	43.9607127138114	91.8745169877212	89.8219147887455	63.4164709453992	85.087803522818	42.3942956626982	82.1838156328927	75.107026866346
"ENSG00000116205"	28.2700474029725	31.304595368137	25.1929508363895	22.43632944936	25.341270553727	21.8637245599638	21.4197160361832	23.6914042693615	31.0008662384411	25.0040172352909	30.446009008655	25.3585761897901	27.9661734577327	25.4365773976189	61.8829713502413	30.6828204992842
"ENSG00000215883"	6.87151233775351	5.96971353531915	6.915711994303	7.43658310380762	6.80562506137208	5.44220061405757	7.48923245656524	8.68588633992427	14.843877020248	7.89761032187846	7.48773798790093	7.89200554405789	10.235042863397	10.2911343669756	9.80438502287141	10.164860778904
"ENSG00000116221"	34.0347389614905	29.7029649074416	33.0966216870215	33.6703166912821	29.4910419326124	38.158685700892	42.7371899910481	36.6480918661256	23.350560389544	37.1096207016451	30.9101249996406	27.3215623403425	28.3626011742727	16.9577182650793	21.2236099318628	30.1557536440818
"ENSG00000157216"	90.9898915596489	87.3616614924754	124.071166373984	120.377711178231	116.719236316784	118.399504056997	118.907540573179	123.44924173487	74.1052014318536	112.304628631191	106.746677926687	96.5869307955511	104.224450566705	95.7269668475277	65.170323975557	111.060515917654
"ENSG00000162390"	43.119892857715	53.7274218178724	35.8135085419262	28.5438211048275	38.4822132535308	32.6532036843454	31.337197924058	43.1120072818832	71.0793341931107	32.1088172545869	36.2629294290078	57.8880609703739	35.6064167219586	53.0090506072517	58.710964431077	44.2359682044895
"ENSG00000184313"	7.24045259749867	14.4874755308355	4.50070145660989	3.63917896569309	8.63152446808167	5.34727851032401	5.36770926921058	7.24304807747837	8.10704052644315	3.6591244734572	5.90974361854991	11.1770027755947	3.27953838228566	10.1616861359445	12.6303548235814	6.40009752745805
"ENSG00000243725"	0.230587662340722	1.01921938407888	1.01540215789369	1.13922124143436	2.46219768480535	0.759376829868498	1.32914705713786	1.1254138447078	1.31311219794502	0.884288414418823	0.959173048036896	1.44219390652835	1.22532203294189	1.87699934995152	4.21011827452713	1.92002925823742
"ENSG00000162396"	2.16752402600279	0.800815230347691	2.79921675959883	1.86705703457298	3.0155005353234	3.03750731947399	3.50179128515166	2.16425739366884	1.9411223795709	3.6591244734572	3.15598873870205	1.48225484837635	2.95518843238927	2.20061992752937	4.26779112760285	3.91535378150375
"ENSG00000116133"	89.6524831180727	57.6586965850337	168.3646550994	145.282353317365	142.309493153244	183.452785815731	166.654592548824	158.91420622579	72.9062729032951	121.178005479324	108.293731229972	90.7780942275897	109.88255524823	52.0381888745181	164.252285559634	109.893439309706
"ENSG00000162402"	214.169820782062	253.421619712756	160.790303867545	179.142540215553	165.714203730158	164.40508366653	170.667594240567	167.513522269968	132.51014832306	162.251677693881	170.547156154173	186.683989011725	155.075314933793	221.227026832218	169.327496630297	146.825766806391
"ENSG00000162407"	58.7537363644159	52.6354010492164	92.5388128761497	78.7328457969079	70.5461134410521	81.2849614971738	40.3600616003976	60.9166314404655	48.3567839851926	85.0136585999889	77.1670187678716	168.095711994248	77.5917157918794	152.684188501229	118.806077335971	53.6478763331043
"ENSG00000162409"	110.820430520951	115.026187631759	68.6631405148655	78.7644908313922	86.4812355359721	84.6705165303376	87.2124953645071	83.3671948041236	27.2328051486858	77.146540982056	80.2611253744422	47.6324598572834	64.1852511961622	25.5660256286501	18.5129858373043	73.3375881381664
"ENSG00000187889"	1.19905584417175	1.60163046069538	1.23494857041125	0.791125862107193	1.21726627113972	1.23398734853631	0.920178731864671	1.03884354896104	0.628010181625878	0.73182489469144	1.11387837836543	0.841279778808201	0.900972083045511	1.42393054134254	1.49949417996857	1.61884819812174
"ENSG00000173406"	45.6563571434629	39.458350440768	31.1481472759282	41.9929607606498	31.3999367668997	38.3485299083592	32.4363002982297	31.1653064688313	23.8643869017834	32.1088172545869	29.2083663660268	28.3230858865428	33.912589205833	23.9479227407608	9.57369361056855	42.391234211281
"ENSG00000162600"	23.2893538964129	23.4420458338142	14.6547230355468	11.550437586765	14.4965346835731	12.1816699791405	16.1798093686205	13.4183958407468	14.2729586733154	13.691224071519	18.440875375161	15.2632188440917	23.4973519258269	10.679479060069	31.0279949547342	16.9037869989921
"ENSG00000162601"	239.58058117201	336.633602284338	118.939268981386	154.332833179871	157.718977540172	147.88863761689	133.221431957741	140.128452048745	57.9482122136605	112.457092150918	127.013076199725	113.092038836931	103.395556250303	80.6462479324	120.074880103637	107.333400298723
"ENSG00000177606"	53.4502201305793	97.335451179533	77.1980073014855	99.3021182116949	59.1480747203802	89.7330287294609	63.0833641733891	76.0952899613963	208.442288465098	101.510211434492	83.0767623864215	42.4245374170422	97.341023852237	141.098571823942	154.101863418308	92.7637665156273
"ENSG00000172456"	30.2531012991027	23.4420458338142	27.3609716600004	22.6894897252343	22.187444305774	18.5414509292892	24.9215073213348	17.8046241585823	21.9232645222125	25.9797837615461	23.917444068791	22.9148587370615	25.2992960919179	20.2586481563734	40.1979785937728	22.8521129362767
"ENSG00000134709"	110.728195456015	118.593455476035	50.1937985618261	72.3405488310817	62.4402266809626	58.9149857172977	59.2237256036234	58.4926631595564	46.5869371097015	48.6053700890898	51.5787571315325	38.6588088833293	55.4278025489598	16.8929941495637	6.86306951600999	52.6690378877283
"ENSG00000134716"	24.3500571431802	22.05881952685	23.1347032190374	19.7148564837113	18.3696546371994	17.8769962031542	12.6524575631392	13.5915364322403	35.4540293445155	16.4355674266119	17.2341737985984	25.4386980734861	21.8395632930232	39.1580898869197	78.896463007577	17.6567396492813
"ENSG00000162599"	372.30683961533	523.660359262813	312.99085434534	315.311123601443	305.865815766381	277.077620798268	199.218695448701	236.942899458864	292.081826290726	282.606380166678	380.172878749334	463.585219065167	427.565311730077	520.446612860697	626.846240079937	271.77825912188
"ENSG00000162604"	26.8865214289282	43.1712210541982	26.9767654380946	27.9742104841104	27.3884911006438	27.5590507839776	25.7650044922108	27.5582108127165	6.90811199788466	25.1259880510728	29.6724823570124	27.9625374099107	21.8035244097014	18.058028228844	27.85598803557	20.3673691903224
"ENSG00000132849"	49.0690545461056	61.1531630447328	32.2184360369513	36.6133048983209	37.9012452604868	29.3625707549153	38.3407804943613	37.4272245278464	55.0936204789975	31.8648756230231	35.1490510506424	52.0391634605645	33.8765503225112	31.1322995629891	22.7807769649071	34.1087550581
"ENSG00000132854"	2.12140649353464	1.31042492238713	2.36012393456372	0.759480827622905	2.73884911006438	2.4363339958281	4.34528845602761	4.87679332706711	3.14005090812939	2.86631417087481	1.85646396394238	2.88438781305669	1.33343868290736	1.68282700340481	12.6880276766571	3.61417272138808
"ENSG00000162607"	51.8822240266624	66.2492599651272	36.1153848591379	35.3791485534337	36.9329652720802	33.9504724353708	39.4654433888626	31.973295895801	19.1828564569359	31.8648756230231	37.8099827322931	29.444792258287	31.9664895064547	23.8184745097297	31.8930877508699	24.1321324417683
"ENSG00000116641"	145.6391675344	192.996470513794	90.9196580838327	100.789434832456	92.761222889352	99.4467240115287	76.9627267123479	98.8921345080414	84.2675480072541	93.5821084086679	100.805993242071	141.69555131641	126.89290817613	124.593922367472	84.8367668743756	98.0344350676516
"ENSG00000125703"	41.3674266239255	44.2632418228542	40.4239832047949	36.0436942776037	36.8223047019766	26.4199855391748	29.7013246229652	23.4894069126191	22.2087236956788	28.7546198205845	34.9324635881825	30.0457063860072	36.5794665716477	20.7117169649823	68.9767322785542	23.7180084841093
"ENSG00000088035"	9.8691519481829	13.9778658387961	6.17474285205625	7.97454869004051	8.9911713209184	5.7902483277473	7.69371661920183	6.52162894625543	1.9411223795709	7.62317598636917	6.52856493986404	8.17243213699396	6.77531006450224	4.14234339299647	6.40168669140427	7.49187887037737
"ENSG00000142856"	8.99291883128815	15.9435032223768	10.7852175149249	9.27199510389631	3.9284502386782	6.07501463894799	4.57533313899378	7.15647778173162	6.79392832849813	4.69587640760341	5.63127402395855	6.48987257937755	7.38797108097319	3.68927458438748	5.88263101372285	12.2731281997137
"ENSG00000203965"	50.5909331175544	57.6586965850337	31.4225802915751	37.7525261397553	34.7750841550598	29.8055405723386	30.5703823141707	32.6370014965261	14.6726015161682	30.706152873095	30.136598347998	24.1567479343498	37.9129052545551	13.8509607203319	12.6880276766571	35.7652508887362
"ENSG00000079739"	37.3552012991969	25.6260873711261	42.4547875205823	35.5373737258551	43.0469617703047	45.024717870953	37.21611759986	40.9477498882144	41.905406664854	38.5427777870825	35.2728153149052	53.2409917160047	37.6245941879805	55.8569116899367	35.4688046415642	37.0076227617133
"ENSG00000185483"	3.96610779226042	3.85847338258433	3.86950552062192	4.17714455192598	3.20915653300472	3.67032134436441	3.47623076482209	3.7225227171104	4.51025494076767	3.04927039454767	3.898574324279	5.72871468426537	3.42369391557294	4.66013631712103	10.2080949944014	4.40477300419172
"ENSG00000158966"	43.9500084421416	52.7810038183705	49.5077160227088	53.1636579336034	31.6765881921587	50.245433576299	32.0273319729565	51.1919015515802	49.7840798525241	50.1909906942546	57.5813239482795	82.0047479628756	67.7891395283442	69.6431482947531	54.6161918627013	56.3585058741453
"ENSG00000162437"	32.2822727277011	54.0186273561806	23.9031156628489	32.0247748980992	22.1044488781963	29.6473370661159	22.7999841339802	27.7890649347079	18.8973972834696	23.2354404064532	24.8766171168279	33.0502770246079	30.2005842236855	28.737507288913	15.8023617427457	37.308803821829
"ENSG00000162434"	141.16576688499	138.468233465573	118.719722568868	127.592779040648	123.165214525319	127.132337600484	129.412914428634	137.935337889827	93.4593333928693	133.923955728534	125.342258632176	114.253806150523	142.281511354547	108.801238181673	87.6050638220098	106.806333443521
"ENSG00000162433"	60.4139675332691	49.5049415124027	56.7801909373528	58.290153520058	46.2837834458354	64.5470305388223	38.9797935026006	54.9721377991885	47.6716819688735	46.37940270107	49.4438235729987	84.9291967177803	53.8781305661215	140.83967536188	44.8694796929056	45.2148066498654
"ENSG00000116675"	574.947277280356	562.754702780696	626.173811801633	566.604342441172	637.958186647318	622.657359790924	633.134088563553	610.234014718865	169.220198030827	557.345642715423	533.454920038843	274.93824390289	493.192118259113	135.855918467181	491.776418176615	450.868046993163
"ENSG00000213625"	24.4884097405847	43.5352279770836	21.7625381408027	25.410962690883	26.2542202570817	26.2301413317077	19.5537980521243	20.4883033267317	13.6449484916895	23.2049477025077	23.7008566063311	37.456980627889	23.4973519258269	27.378300863086	33.4502547839142	16.150834348703
"ENSG00000116678"	18.3086603898533	28.1741358313233	14.2979601152058	15.284551655911	17.3737095062669	16.4848053483953	14.7739807504939	20.1997356742425	8.6208670386825	20.9484876105425	18.3480521769639	15.9843157973558	20.2178135435413	10.5500308290379	14.12984900355	17.8826254443681
"ENSG00000184588"	116.216181819724	106.071617328781	131.041764971416	112.62467772958	114.478359772186	118.272941252019	90.7909682106475	89.2828316801518	61.3737222952562	98.8268534872899	111.26407357228	93.2618726221663	114.747804496676	120.9693718986	207.218561101041	83.7283347121571
"ENSG00000118473"	317.703681173047	360.439655041038	203.327421292821	273.856128427026	238.086216577919	283.342479644683	243.975166545786	263.000558478637	79.7572930664865	199.60524002709	214.854762760265	152.552066557221	210.2508452995	100.51655139568	79.4731915383341	220.953955227361
"ENSG00000152760"	5.11904610396403	8.95457030297873	4.06160863157478	3.63917896569309	3.87311995362639	4.1132911617877	5.13766458624441	4.47279861358226	2.05530604895742	4.9703107431127	4.57927777772454	4.96755678915319	3.31557726560748	1.16503407928026	0.173018559227143	4.66830643179293
"ENSG00000152763"	21.8135928574323	25.3348818328179	16.9325170654165	13.9871052420552	14.800851251358	13.2890945226987	17.3811538241105	14.8323773379438	16.6708157304324	15.6122644200841	13.7378333331736	16.50510804138	17.0463918112211	10.5500308290379	18.97436866191	17.1296727940789
"ENSG00000198160"	85.2713175335989	101.412328715849	49.5077160227088	60.3470807615367	53.1170736497333	52.5868454683935	52.6291113585933	53.8755807197296	33.9696416424907	48.8188190167081	53.9612192185919	42.0239279985621	53.2294306663288	40.6467445437778	53.1166976827328	43.2571297591135
"ENSG00000116704"	20.7067720781968	23.150840295506	16.1092180184756	19.4933412423212	18.3696546371994	15.4723029085707	15.6941594823586	15.9577911826516	12.7885709712906	14.8804395253926	16.8319399397442	19.0289473778046	18.8843748606339	19.6761311167332	25.03001823486	21.2332647381549
"ENSG00000081985"	13.1434967534211	15.8707018377997	8.28787707253772	11.6453726902179	12.2833232815008	9.77697668455691	9.5085135626016	11.1098546208334	5.08117328770028	9.81865067044349	9.43702515004043	8.61310249732206	11.2080927130862	12.4270301789894	3.05666121301285	15.5484722284716
"ENSG00000142864"	171.418868184093	183.605091903352	156.097499299982	153.858157662607	143.803410849643	139.28236687838	150.474783180203	138.454759664308	93.6877007316423	146.639413273797	154.798153526729	110.568199500506	146.353905169913	101.68158547496	138.414847381714	109.178134291931
"ENSG00000116717"	17.89360259764	16.8171198373015	15.7524550981346	16.2971927594082	11.2320478655165	10.694557020648	12.3712918395139	15.8712208869048	12.7885709712906	16.5270455384484	16.9557042040071	8.85346814841012	26.5606570081817	15.0159947996122	5.36357533604142	10.578984736563
"ENSG00000172380"	20.3839493509198	20.7483946044629	18.6340017624275	15.1579715179738	12.3386535665526	15.8836320247494	11.706718310945	14.3418123287122	21.0668870018135	13.3862970320643	17.3579380628613	31.4077784088395	26.0561126416762	37.4105387679993	17.9939301596228	16.1131867161885
"ENSG00000162595"	4.42728311694186	2.76645261392839	2.88154666429292	2.37337758632158	3.20915653300472	3.06914802071851	3.1695045208672	1.41398149719697	2.74040806527656	4.23848584842126	2.07305142640232	1.56237673207237	3.78408274879114	0.776689386186838	0.749747089984284	2.44709611343984
"ENSG00000116729"	41.4596616888618	33.7798424437571	48.4923138648151	51.2016657955775	44.0705720437631	50.7516847962113	43.4784450806057	43.4294316996213	58.8616815687527	66.016704041957	63.0269515758438	85.9707812058286	68.6180338447461	40.9056410058401	39.4482315037885	43.8594918793449
"ENSG00000024526"	1.6602311688532	2.83925399850545	0.658639237552667	1.20251131040293	1.21726627113972	1.20234664729179	1.25246549614914	1.00998678371212	0.34255100815957	0.762317598636917	1.82552289787667	0.520792244024125	1.36947756622918	0	0.173018559227143	1.20472424046269
"ENSG00000033122"	473.488705850438	565.448354010047	282.830665925741	463.40988498791	373.202772674429	399.400571809586	339.597073098723	323.138057257382	182.180044506198	305.536893533676	308.389605476895	262.679595697399	305.753886102324	183.039798678031	145.104898338497	380.090497865979
"ENSG00000066557"	39.5688428576679	36.9103019805708	28.4312604210234	32.0880649670678	30.2656659233376	36.4500878336879	31.8995293713086	32.1464364872945	8.44959153460272	27.9008241101111	26.6402578825732	21.4726648305331	23.281118625896	10.0969620204289	11.3615520559157	22.2497508160453
"ENSG00000116754"	248.942440263043	406.450130093742	157.112901457876	168.351583456411	182.617605813484	155.419124513086	152.698548448876	157.731078850585	172.58861627773	159.690290562461	150.24981681507	163.048033321399	163.652569164387	217.214131670252	225.731546938345	119.870061926038
"ENSG00000118454"	98.691519481829	112.0413308641	69.9529756884061	83.1947956591924	71.6803842846141	76.7603412192074	74.5855983216975	69.7756583718833	38.5369884179516	61.3818130422445	62.2843659902669	52.4397728790446	57.7342910815563	49.1256036763175	56.8077602795785	53.0078665803585
"ENSG00000197568"	7.24045259749867	9.60978276417229	7.29991821620872	7.15177779344903	5.9480056430691	5.47384131530209	4.80537782195995	5.80020981503248	6.50846915503183	8.05007384160584	10.8912552551286	10.3357229967865	10.8116649965461	3.17148166026292	6.57470525063142	7.22834544277615
"ENSG00000116761"	11.806088311845	12.5218381472548	8.47998018349058	9.27199510389631	6.72262963379438	7.91017531113019	8.63945587139608	10.2152948981169	5.53790796524638	10.2455485256802	9.49890728217185	12.539074798427	8.25290428069688	4.33651573954318	5.65193960141999	7.26599307529061
"ENSG00000050628"	7.88609805205269	17.2539281447639	10.4833411977133	16.4237728973453	4.28809709151493	9.04924055593294	10.6331764571029	10.2441516633658	1.88403054487763	11.1603296440445	13.2427762761223	1.76268144131242	17.0103529278992	3.88344693093419	0.519055677681428	22.0991602859875
"ENSG00000132485"	169.159109093154	242.792617564504	106.809329689791	109.555109384604	104.076266182446	97.0103900157007	98.1523980655649	100.594683657728	74.5619361093997	95.8080757966877	103.064691064868	77.0371911737224	107.035483465807	43.5593297419785	76.9932588560784	87.5683932286319
"ENSG00000172260"	505.863213643076	509.464089270286	331.624856107768	394.803450225974	386.399045659284	387.123979726711	438.746331457141	387.113505814233	58.5762223952864	304.103736448239	346.508998869845	143.458232757722	289.356194190896	53.8504641089541	35.7571689069428	294.366838630556
"ENSG00000162620"	3.45881493511083	2.62084984477426	1.34472177667003	1.0442861379815	1.13427084356201	0.41132911617877	1.40582861812658	1.38512473194806	0.399642842852831	0.487883263127627	1.42328903902249	3.52536288262484	1.69382751612556	0.647241155155698	2.88364265378571	1.24237187297715
"ENSG00000254685"	18.4470129872578	9.10017307213285	11.3340835462188	9.14541496595915	12.4493141366563	8.60627073850965	8.20492702579332	10.0710110718723	2.62622439589003	7.37923435480535	11.8504283031655	10.8164542989626	12.1451036794535	4.7248604326366	14.7642503873828	7.15305017774723
"ENSG00000259030"	4.38116558447372	6.69772738108978	3.21086628306925	4.68346510367458	3.67946395594507	3.44883643565276	2.96502035823061	3.28967123837663	0.285459173466308	3.75060258529363	6.46668280773262	7.33115235818576	2.66687736581471	2.26534404304494	6.63237810370713	3.95300141401821
"ENSG00000162621"	4.0583428571967	4.95049415124027	2.79921675959883	3.3543736553345	3.26448681805653	2.65781890453974	4.95874094393739	3.78023624760824	3.99642842852831	3.62863176951172	2.84657807804498	1.44219390652835	3.31557726560748	0.582517039640128	0.288364265378571	3.99064904653267
"ENSG00000178965"	177.229677275079	214.181673425719	143.995003309952	127.149748557868	146.708250814862	114.507697803921	146.385099927471	128.614602714427	69.4236709870061	133.832477616697	164.173296544638	77.3977396503545	72.5462721268245	39.6111586955287	19.7241157518942	129.394912952196
"ENSG00000116791"	25.7335831172246	21.1852029119253	16.1092180184756	14.5250708282881	14.4688695410472	8.82775564722129	14.4416939862094	8.33960515693725	7.53612217951053	10.3675193414621	7.24020945937528	10.5360277060265	21.8035244097014	6.27823920501027	5.47892104219285	25.6003901098322
"ENSG00000162623"	63.0887844164215	50.6697636656357	40.0672202844539	43.4169873124428	38.2055618282717	30.2801510910064	42.7371899910481	37.2540839363529	16.5566320610459	27.9313168140566	32.1477676422689	22.5943712022774	36.2911555050732	15.6632359547679	22.3770669933771	30.5322299692264
"ENSG00000137968"	23.5199415587536	24.6068679870472	15.9720015106522	24.5565467598073	22.2704397333517	23.9836515433467	21.1641108328874	18.4394729940585	3.93933659383505	16.4965528345029	17.1413506004013	16.2246814484439	14.9921754618773	8.80247971011749	3.92175400914856	21.0826742080971
"ENSG00000117054"	102.795979871494	98.1362664098807	68.0045012773128	57.4990276579508	66.7836540575293	48.4419136053613	68.374391881611	61.0609152667101	26.2622439589003	57.1128344898778	61.3870750743614	59.5305595861422	48.4722980678485	33.0092989129406	45.1578439582842	35.501717461135
"ENSG00000137955"	59.4916168839062	40.550371209424	47.3122518975332	44.7460787607829	45.0665171746956	39.2661102444503	47.1591600080644	42.4194449159092	27.8037234956184	43.0861906749585	48.0514756000419	32.1689363039517	39.3544605874279	22.0709233908093	32.1814520162485	31.5863636796312
"ENSG00000057468"	1.70634870132134	3.20326092139076	2.49734044238719	2.0569272414787	2.73884911006438	2.05664558089385	1.71255486208147	2.56825210715369	1.37020403263828	2.65286524325647	2.81563701197928	3.7657285337129	2.27044964927469	2.91258519820064	2.76829694763428	3.46358219133024
"ENSG00000184005"	11.6216181819724	17.1811267601868	15.176145765276	14.2719105524138	13.362263840011	13.1941724189652	12.9591838070941	10.0998678371212	10.2765302447871	17.4113339528672	14.6041831830134	16.2246814484439	18.8483359773121	28.6080590578819	24.1072525856485	11.971947139598
"ENSG00000117069"	79.3221558452083	66.3948627342813	48.6020870710739	50.2523147610489	56.5198861804194	55.655993489112	60.4761910997725	63.4560267823703	14.7296933508615	46.7453151484157	49.5057057051301	44.9083158116187	41.8051046533117	21.0353375425602	8.01652657752427	58.9185448851285
"ENSG00000142892"	42.797070130438	45.9376736681266	33.4259413057978	33.6703166912821	33.8068041666532	34.3934422527941	32.5896634202071	31.0210226425867	5.02408145300702	28.7546198205845	32.5500015011231	15.4234626114837	22.3801465428505	6.27823920501027	20.58920854803	21.647388695814
