Ensembl	C13	C14	C17	C19	C20	C21	C22	C23	Ds11	Ds12	Ds13	Ds15	Ds16	Ds17	Ds18	Ds19
ENSG00000105559	0.507292857	1.528829076	1.180061967	0.822770897	0.746958848	1.328909452	1.635873301	0.981130018	9.24887722	2.774836059	2.134933559	1.322011081	6.234726815	1.87699935	1.614839886	2.785924806
ENSG00000087074	42.24365974	91.80254595	47.58668491	56.07500111	37.62459384	44.36026314	45.34436306	54.13529161	115.6109653	40.52480354	41.86326239	29.20442661	34.09278362	57.151394	45.61922678	68.74457697
ENSG00000104804	1.245173377	0.145602769	0.301876317	0.949351035	0.553302851	1.075783842	0.587891968	0.490565009	0.799285686	1.31118627	1.547053303	1.322011081	1.441555333	1.423930541	0.230691412	1.581200566
ENSG00000104805	66.13254156	62.60919074	97.42372055	88.85925683	83.16141843	96.97874931	88.5160819	96.52587976	153.9766782	115.2014355	101.0225807	75.83536292	103.0351674	72.55573349	91.75750924	122.9195202
ENSG00000087088	1.890818831	1.965637384	6.696165582	5.063205517	5.007390797	4.492979577	5.060983025	3.837949778	11.30418327	5.33622319	4.79586524	4.486825487	5.910376865	8.737755595	6.863069516	4.555363534
ENSG00000087086	82.45814805	29.92136906	365.4898902	202.4965757	200.129641	244.4560578	211.9989556	196.8897093	1128.819756	290.3820197	325.4381329	455.2124822	383.1293686	504.3303081	604.2384817	269.331163
ENSG00000104812	14.84984545	10.99300907	22.8602702	23.89200104	20.11255862	22.876227	22.007608	24.21082604	110.9865266	33.48098893	28.06354692	40.82209974	26.27234594	32.29733364	37.42968165	31.96284
ENSG00000183207	20.33783182	9.318577226	43.96416911	34.33486242	36.6286487	38.0321229	39.20983819	41.20746078	43.10433519	39.30509539	33.54011562	25.99955126	23.49735193	25.11295682	28.43271657	32.15107817
ENSG00000104852	119.8594669	83.79439365	200.1439983	177.8450938	192.6877177	155.8620943	147.5864444	169.5623526	686.4722204	166.0632657	154.1793322	251.6227757	187.18596	346.0798457	560.3494405	265.0016853
ENSG00000104863	8.347273377	4.29528169	12.76113523	9.715025587	11.61935986	11.99182577	14.97846491	11.71584669	8.049948692	10.15407041	9.313260886	6.329628812	6.342843465	6.084066858	4.037099715	8.960136538
ENSG00000221916	1.429643507	0.728013846	0.933072253	1.265801379	1.908894834	1.740238568	0.945739252	0.981130018	1.712755041	1.433157085	1.361406907	0.520792244	0.828894316	1.812275234	1.326475621	0.75295265
ENSG00000177380	63.96501753	60.64355335	115.2618666	117.9093985	108.2537027	115.9948108	118.8819801	116.7256154	165.7946879	108.0966355	94.12272297	91.77961777	100.8728344	148.6712933	54.09713619	135.4185342
ENSG00000130528	0.830115584	1.164822153	1.207505269	1.993637173	1.217266271	1.044143141	1.814796943	2.135400628	1.769846875	1.524635197	1.423289039	2.003047092	2.306488533	1.87699935	2.537605535	1.129428975
ENSG00000130529	1.614113636	1.456027692	5.351443805	4.778400207	5.173381652	5.85352973	4.549772619	5.857923346	23.23637672	7.013321907	6.466682808	5.488349033	4.973365898	12.81537487	8.708600814	10.42839421
ENSG00000063127	0.968468182	1.237623538	0.795855745	0.727835793	1.327926841	1.107424544	1.610312781	1.385124732	3.596785586	1.738084125	2.289638889	2.363595569	1.765905283	3.883446931	2.018549858	3.049458234
ENSG00000104894	1.475761039	0.728013846	2.771773458	0.791125862	1.659908552	0.316407012	1.405828618	0.60599207	9.24887722	3.781095289	4.177043919	1.682559558	4.000316049	3.883446931	3.172006919	0.90354318
ENSG00000074219	0.737880519	0.655212461	1.866144506	1.455671586	1.217266271	1.582035062	2.811657236	2.135400628	9.648520063	1.951533053	1.670817568	2.60396122	3.784082749	14.10985718	2.99898836	2.371800848
ENSG00000104888	159.8433675	135.1193698	313.6494936	354.4243862	314.6909962	446.5768574	305.8571863	356.0059129	314.3476418	333.4072249	256.9346126	224.4614572	238.5413687	351.9697402	125.5538011	377.9445828
ENSG00000104872	30.57592403	23.80605276	38.6127253	34.68295779	34.44310244	33.47586192	31.43944001	31.48273089	28.20336634	32.38325159	28.62048611	21.47266483	31.02947854	21.22950989	24.56863541	29.10161993
ENSG00000161618	1.152938312	0.291205538	2.826660061	1.835412	3.485807958	3.796884149	2.913899318	2.30854122	3.76806109	3.933558809	3.341635135	3.525362883	3.856160515	9.320272634	16.37909027	5.007135124
ENSG00000142541	135.9083682	74.18461088	177.0092951	144.965903	147.3722142	150.9261449	158.5007866	128.0086106	170.1336674	169.3869704	177.8183067	152.8324932	204.5567017	159.2213242	231.7295237	135.5314771
ENSG00000142534	323.2377851	273.3691991	257.0339625	221.135501	197.0588102	179.2445726	196.3814777	206.758723	149.6947906	206.7710255	181.5621757	162.0064488	277.5354405	135.7264702	214.2546492	156.9153323
ENSG00000104870	2.259759091	0.655212461	9.495382341	4.968270414	5.754349645	6.138296041	6.364569562	7.127621016	35.56821301	12.95939918	10.02490541	12.33877009	13.22627018	27.24885263	13.49544762	8.244831521
ENSG00000142552	2.859287013	2.111240153	4.884907679	2.816408069	3.236821676	3.258992228	4.933180424	4.01109037	19.12576462	6.433960532	6.497623874	5.047678673	7.928554331	10.93837552	5.132883924	7.454231238
ENSG00000142546	7.83998052	3.712870613	15.14870246	12.68965883	14.41353926	12.5929991	14.79954127	14.42838262	21.00979517	16.1916258	14.57324212	12.45895291	12.5415314	19.28778642	24.97234538	13.7790335
ENSG00000126464	19.04654091	16.81711984	53.26744834	41.13854483	45.39849889	44.83487366	42.48158479	47.29623824	164.4244839	61.10737871	59.15931832	77.75828813	55.57195808	147.7651557	135.6465504	92.68847125
ENSG00000126458	0.55341039	0.946418	3.402969394	1.803766966	1.549247981	2.214849087	2.121523187	2.30854122	7.593214014	2.805328763	3.125047673	4.086216068	3.712004982	4.789584548	4.383136834	3.162401131
ENSG00000126461	20.66065455	17.25392814	66.87932591	47.05616628	48.96730227	58.5352973	55.08292131	55.57812987	173.3308101	70.16371178	62.47001239	82.96621057	53.19339178	136.1148149	107.7328895	83.50244892
ENSG00000126456	8.716213636	2.402445691	18.38701205	12.59472372	14.69019068	12.05510717	13.18922849	11.94670081	36.93841705	16.46606013	17.38887913	13.42041552	15.74899201	25.56602563	25.49140106	15.32258643
ENSG00000126457	23.98111688	19.51077107	38.94204492	34.14499221	33.17050589	38.47509271	36.04033366	36.87894599	56.29254901	31.77339751	28.37295758	26.19985597	30.77720636	35.20991884	36.506916	33.73227873
ENSG00000169169	24.35005714	16.08910599	39.07926143	44.99923904	39.47815838	45.49932839	39.9766538	40.7746093	56.63510002	44.33639154	31.06483033	39.09947924	34.84960017	47.5722249	39.21754009	52.89492368
ENSG00000196961	36.06391039	27.44612199	95.99666887	86.58081435	87.44951552	108.021354	98.56136639	95.25618209	132.624332	108.7369823	96.56706719	85.28974519	81.80826514	93.52634692	87.89342809	110.7216872
ENSG00000010361	2.628699351	2.912055383	9.193506024	5.696106207	8.686854753	6.802750768	8.230487546	6.954480425	17.01336674	8.141551953	8.508793168	7.451335184	7.207776664	9.320272634	18.45531298	7.830707563
ENSG00000104973	14.94208052	14.34187276	26.3455695	19.33511607	21.57881117	21.92700596	20.26949262	21.64257394	64.62795687	26.62013054	26.08331869	32.84997232	24.21812959	36.11605646	40.19797859	34.93700297
ENSG00000104960	27.94722468	21.03960014	58.56400554	46.39162055	49.16095827	45.8790168	47.82373354	47.5848059	191.7714727	56.96037097	54.36345308	55.16391692	56.36481352	70.54928591	85.64418682	71.94462574
ENSG00000039650	8.024450649	4.440884459	12.76113523	11.8352429	14.82851639	12.7512026	13.44483369	14.08210144	34.14091715	12.71545755	12.50019069	13.70084211	10.23504286	24.33626743	25.08769109	14.60728142
ENSG00000204673	10.7915026	8.008152303	22.14674436	19.61992138	19.2549392	21.67388035	20.26949262	21.20972246	50.06953903	20.8570095	22.46321396	22.55431026	24.29020736	44.53019147	44.92715255	24.28272297
ENSG00000104946	16.37172403	12.30343399	35.1548693	26.83498924	29.07606479	28.44499042	29.47127994	26.66365109	99.3968842	35.24956576	34.53022973	35.33375071	35.46226119	52.5559818	78.03137021	40.43355732
ENSG00000213024	16.83289935	23.73325137	23.84822906	17.37312393	21.24682946	20.78794072	22.51881841	20.28630597	33.5699988	22.77804985	22.3394497	19.9102881	21.69540776	24.2068192	30.68195784	24.01918954
ENSG00000169136	4.611753247	3.858473383	7.601794533	5.727751242	4.343427377	7.150798481	5.981161757	6.463915416	11.58964244	7.989088434	10.73654992	3.525362883	7.784398798	8.284686786	4.325463981	5.38361145
ENSG00000105053	18.26254286	9.39137861	20.22571325	18.63892531	22.24277459	17.94027761	19.29819285	21.6714307	47.27203913	21.74129791	16.49158821	25.19833242	22.92072979	27.9608179	41.06307139	29.40280099
ENSG00000142528	15.12655065	9.027371688	13.22767135	9.936540828	12.00667186	9.239084763	10.6842975	12.8701173	26.4906113	10.24554853	11.26254805	12.57913574	14.84801993	11.84451314	13.09173765	21.79797923
ENSG00000105357	32.97403571	31.45019814	57.8504797	39.30313283	53.91936278	42.77822808	54.23942414	51.24961508	174.8722897	57.75318127	52.53793018	51.75873687	49.4813868	88.47786591	197.8755589	54.85260057
ENSG00000131398	24.30393961	24.0972583	46.68105596	46.92958614	51.09751825	66.41383191	62.31654856	81.78007272	122.2336181	45.34265077	49.28911824	71.86932968	39.17426617	90.54903761	34.83440326	61.93035549
ENSG00000131408	10.37644481	5.09609692	34.00225064	23.35403545	23.43237572	30.15358829	29.19011422	26.57708079	57.37729387	26.37618891	21.90627477	28.84387813	27.38955132	45.30688086	42.62023842	31.13459209
ENSG00000062822	0.922350649	0.80081523	3.430412696	3.132858414	3.762459384	2.942585216	3.016141399	2.770249464	17.12755041	5.244745079	4.177043919	3.725667592	6.234726815	12.62120253	10.78482353	4.065944312
ENSG00000142530	2.167524026	0.436808307	2.305237331	2.278442483	3.430477673	3.417195734	2.683854635	2.683679168	2.055306049	2.01251846	2.011169294	1.842803325	1.765905283	1.747551119	0.634401384	3.388286926
ENSG00000161671	16.27948896	12.59463953	45.80287031	29.77797745	33.08751046	41.67080354	35.68248638	31.39616059	81.2987726	40.61628166	34.62305293	41.98386706	37.69667195	59.09311747	95.79460896	43.33242502
ENSG00000161677	0.876233117	0.291205538	4.967237583	3.069568345	3.458142816	5.663685523	3.88519909	3.203100943	7.42193851	4.268978552	3.465399399	4.526886429	3.099343966	5.242653357	12.11129915	3.990649047
ENSG00000204653	2.167524026	1.528829076	15.834785	7.341648	12.17266271	11.26408964	9.687437205	12.46612259	9.420152724	11.92264724	10.2105518	10.65621053	10.811665	13.52734014	11.93828059	9.713089189
ENSG00000131409	23.05876623	14.48747553	82.19268819	69.68236593	71.01642086	109.2553414	98.40800327	81.23179418	131.93923	88.0934217	76.67196171	87.493097	78.06022128	184.0106604	153.5828077	103.2298084
ENSG00000213023	5.257398701	3.421665075	12.67880532	14.08204035	12.89195642	17.46566709	14.16052826	15.43836941	21.066887	14.14861463	13.18089414	15.82407203	10.84770388	18.7699935	9.631366464	18.22145414
ENSG00000161681	92.1889474	96.89864287	133.1823425	156.7378558	121.698962	130.3596891	94.01159377	112.6856683	491.5606967	153.8356914	121.5365075	249.1389974	126.3523249	519.1521306	207.7376168	254.9497674
ENSG00000105472	0.507292857	0.364006923	3.073649775	1.867057035	2.18554626	3.512117838	2.913899318	2.943390055	4.966989618	2.591879835	1.763640766	3.325058173	1.549671983	2.847861083	2.191568417	3.275344029
ENSG00000167747	0.876233117	1.310424922	4.583031361	3.291083586	3.624133671	3.891806253	3.91075961	2.91453329	5.652091635	3.689617177	3.279753003	5.568470917	3.243499499	5.242653357	8.99696508	4.141239577
ENSG00000167755	3.274344805	5.824110766	27.80006449	9.113769931	16.90340208	16.92777517	14.10940722	5.569355693	8.164132361	15.88669876	13.92347973	6.249506928	8.433098697	2.912585198	110.0974765	4.856544594
ENSG00000169035	10.69926753	7.425741227	14.105857	3.797404138	7.856900477	8.511348635	14.54393607	7.560472495	4.909897784	10.24554853	5.81692042	11.97822161	6.811348948	3.17148166	1.672512739	12.87549032
ENSG00000142544	1.337408442	0	3.348082791	1.677186828	2.268541687	2.246489788	2.044841626	2.827962994	11.3612751	2.774836059	2.537167417	4.086216068	2.522721833	4.724860433	3.114334066	4.743601697
ENSG00000105383	0.830115584	1.237623538	1.7563713	0.664545724	1.051275416	0.189844207	1.099102374	0.750275896	5.937550808	2.866314171	1.980228228	1.562376732	2.306488533	4.724860433	0.807419943	1.016486078
ENSG00000142549	14.11196494	14.41467415	21.18622881	19.30347104	22.60242144	22.9395084	25.35603617	25.53823725	30.14448872	19.17991078	16.08935435	30.32613298	16.57788633	25.88964621	11.36155206	26.95570488
ENSG00000186806	2.490346753	2.111240153	2.579670347	1.961992138	1.991890262	2.309771191	2.35156787	2.250827689	5.366632461	3.506660954	2.784695946	2.804265929	1.910060816	4.530688086	4.325463981	4.668306432
ENSG00000105379	4.796223377	3.276062306	9.98936177	8.006193725	9.101831891	9.998461593	7.642595579	7.156477782	9.705611898	8.141551953	9.467966216	8.332675904	9.261993014	11.06782375	22.37706699	9.298965231
ENSG00000142512	1.983053896	1.892835999	4.198825139	2.088572276	1.742903979	1.487112958	3.169504521	1.70254915	8.449591535	9.879636078	6.095390015	4.526886429	9.87465403	10.48530671	5.421248189	2.484743746
ENSG00000105366	1.429643507	0.218404154	2.360123935	1.835412	1.383257126	0.854298934	1.58475226	0.634848835	3.939336594	4.48242748	2.90846021	3.565423824	4.180510465	2.330068159	2.133895564	0.188238163
ENSG00000105497	35.14155974	36.91030198	22.8877135	22.94265	25.72858255	21.67388035	25.0237494	24.18196928	23.00800938	23.9672653	23.14391742	24.63747924	21.73144664	22.78288866	26.64485812	27.18159068
ENSG00000182310	7.194335065	9.027371688	9.413052437	9.145414966	8.797515323	7.182439183	7.361429855	8.512745748	32.14270293	6.251004309	5.878802552	10.61614959	7.892515447	40.0642275	28.37504371	9.449555761
ENSG00000105509	0.415057792	0.364006923	1.838701205	1.708831862	1.521582839	1.676957166	1.431389138	1.587122089	1.427295867	1.524635197	1.577994369	0.801218837	1.585710866	1.100309964	0.461382825	1.20472424
ENSG00000171051	0.55341039	0.436808307	0.768412444	3.860694207	0.359646853	0.664454726	0.562331447	0.317424418	1.198928529	7.074307315	4.455513513	2.523839336	7.351932198	5.04848101	0.576728531	0.978838445
ENSG00000161551	51.46716623	50.81536643	38.09130257	39.99932359	38.01190583	29.77389987	28.70446433	29.92446556	78.21581353	32.93212026	34.43740653	45.66947371	41.66094912	48.41363841	72.43710346	35.80289852
ENSG00000198093	35.3721474	50.30575674	18.60655846	23.29074538	18.92295749	16.45316465	16.66545925	17.31405915	75.7037728	19.3018816	19.18346096	26.64052633	23.13696309	25.88964621	23.12681408	21.27091237
ENSG00000176024	9.869151948	8.153755073	8.617196691	7.942903656	9.987116452	7.87853461	8.128245465	7.849040148	10.27653024	7.379234355	7.859030781	8.092310253	8.397059814	15.92213242	11.59224347	7.79305993
ENSG00000256683	28.50063507	31.30459537	18.57911516	19.46169621	20.41687518	14.96605169	18.63361932	15.78465059	13.35948932	15.39881549	15.87276689	14.94273131	16.79411963	15.53378772	20.6468814	14.30610036
ENSG00000197619	41.96695455	33.92544521	24.72641471	33.06906104	30.81896877	28.065302	28.52554069	27.0676458	26.26224396	26.34569621	23.76273874	25.03808866	29.51584544	25.82492209	24.74165397	26.46628566
ENSG00000142556	20.38394935	25.33488183	14.84682615	17.02502855	17.29071408	16.07347623	15.10626751	17.51605651	11.47545877	12.50200862	14.57324212	13.0198061	18.92041374	9.838065558	15.22563321	16.71554884
ENSG00000256087	26.37922857	27.44612199	16.71297065	19.39840614	19.11661349	16.95941587	16.02644625	15.43836941	25.63423378	15.15487386	16.52252928	21.75309142	16.86619739	23.04178512	16.49443598	16.18848198
ENSG00000197608	78.58427533	96.3162318	36.25260137	45.8853	46.00713202	34.10867594	37.16499656	39.2740575	60.51734477	38.57327049	43.62690315	59.00976734	36.97589429	49.25505191	58.48027302	47.77484566
ENSG00000204611	27.43993182	25.99009429	13.69420748	15.5060669	16.70974609	13.32073522	15.23407012	14.71695028	16.7849994	14.33157085	12.2217211	15.26321884	15.96522531	11.65034079	13.32242906	15.2849388
ENSG00000196267	22.50535584	22.56842922	14.70960964	12.91117407	15.21582839	11.20080824	15.87308312	15.17865852	8.049948692	11.06885153	13.08807095	13.05986704	13.08211465	10.0322379	10.09274929	12.34842346
ENSG00000105568	62.30478636	37.20150752	123.5771869	111.8651969	117.7151814	152.2234137	125.6043969	122.064117	109.3879553	134.5338098	122.0934467	108.9657618	132.9114017	96.63310446	84.49072976	147.9551958
ENSG00000196214	24.39617468	28.39253999	16.30132113	20.22117704	18.59097578	15.85199132	17.76456163	19.53603007	24.37821341	18.84449104	17.94581832	19.66992245	21.26294116	18.57582115	21.33895564	19.23794021
ENSG00000198464	20.06112662	21.54920983	12.18482589	11.67701772	12.83662613	10.1883058	10.60761594	10.1287246	11.81800978	12.04461806	12.90242455	14.14151247	14.9200977	19.28778642	18.62833154	11.67076608
ENSG00000167554	16.87901688	11.93942707	12.40437231	11.55043759	11.25971301	10.34650931	10.70985802	9.580446063	17.52719325	10.76392449	12.56207282	13.5005374	12.25322033	5.695722165	13.0340648	11.18134686
ENSG00000221923	51.05210844	47.61210551	24.09521877	29.14507676	28.8824088	25.81881222	35.35019962	35.17639684	35.0543865	30.64516747	37.50057207	24.39711359	30.88532301	21.294234	30.56661213	29.25221046
ENSG00000167555	46.20976753	66.39486273	39.43602435	44.39798338	44.26422804	38.60165552	33.22867643	43.28514787	55.37907965	46.89777867	47.68018281	70.10664823	56.25669687	42.9768127	60.03744005	57.63852538
ENSG00000198633	5.810809091	5.678507997	2.908989966	3.227793517	2.96017025	3.828524851	2.095962667	2.30854122	5.537907965	3.994544217	4.79586524	5.84889751	2.450644066	3.624550469	2.479932682	8.131888623
ENSG00000258405	6.410337013	3.785671998	4.665361266	3.892339242	5.201046795	3.258992228	2.837217757	3.029960351	7.136479337	5.061788855	3.651045796	4.687130196	6.090571281	3.948171046	6.286340985	5.609497245
ENSG00000198482	43.62718571	50.23295536	26.04369318	29.55646221	28.32910595	30.24851039	26.78742531	27.32735669	48.64224316	30.43171854	29.98189302	26.40016068	41.44471582	33.98016065	36.91062597	40.99827181
ENSG00000167562	9.361859091	12.52183815	8.040887358	11.51879255	9.572139314	6.960954274	8.997303156	6.637056007	19.18285646	12.22757428	14.23289039	13.780964	13.47854236	15.33961538	22.03102987	15.09670064
ENSG00000167766	39.1999026	70.98134996	31.31280709	44.46127345	46.09012745	36.51336924	33.68876579	45.85339998	87.35050708	41.86648252	56.15803491	58.9697064	56.11254133	53.00905061	110.3281679	73.4128834
ENSG00000213020	27.43993182	32.68782168	18.74377497	24.17680635	22.74074716	23.85708874	24.8959468	20.86344127	27.57535616	25.79682754	25.9904955	20.79162882	25.73176269	21.87675104	26.298821	26.72981909
ENSG00000189190	1.890818831	1.892835999	1.591711491	1.455671586	1.908894834	1.202346647	1.329147057	1.875689741	6.508469155	2.16498198	2.134933559	3.525362883	3.099343966	4.207067509	7.209106634	2.823572439
ENSG00000198538	15.67996104	11.13861184	11.77317637	11.13905214	10.3467633	7.815253207	9.789679286	11.34070874	14.90096885	10.00160689	13.42842267	13.54059834	17.33470288	11.00309964	12.97639194	12.3860711
ENSG00000204604	6.271984416	7.716946765	6.421732566	6.423942	6.777959919	7.245720585	6.671295806	7.445045434	7.707397684	5.458194006	7.859030781	6.169385045	9.189915247	5.889894512	6.113322426	8.621307846
ENSG00000182986	46.76317792	55.32905228	33.70037432	26.58182897	35.30072186	22.68638279	38.87755142	38.11978689	37.56642723	36.3168104	29.11554317	25.59894184	27.02916249	25.76019798	36.04553317	33.9205169
ENSG00000213793	2.444229221	3.348863691	2.63455695	3.069568345	2.96017025	3.132429423	2.428249431	2.510538577	3.596785586	4.512920184	3.372576201	2.123229918	4.216549349	2.265344043	2.364586976	4.367125372
ENSG00000180257	4.657870779	3.49446646	4.775134472	4.335369724	3.292151961	4.556260979	2.530491513	3.780236248	3.996428429	2.927299579	3.558222598	3.284997232	2.630838482	2.977309314	3.633389744	3.614172721
ENSG00000170949	86.37813831	107.6732478	67.94961467	72.68864421	71.87404028	63.6610909	60.06722277	58.03095492	90.03382331	59.94865596	73.05185698	78.07877566	60.97779058	99.22206909	99.88938153	61.1397552
ENSG00000170954	54.78762857	61.15316304	41.85103489	35.91711414	37.2096167	58.5352973	33.944371	32.05986619	35.51112118	28.17525845	31.03388926	28.64357342	29.98435092	31.32647191	42.10118275	30.11810601
ENSG00000197937	31.95945	38.65753521	28.34893052	26.58182897	31.75958362	21.23091054	27.57980144	25.45166695	33.05617229	27.22998462	29.05366104	38.65880888	29.69603986	33.39764361	58.76863728	28.46161018
ENSG00000197497	6.825394805	4.368083075	3.869505521	4.367014759	5.090386225	4.524620278	4.243046375	3.982233604	14.95806069	6.037555381	5.476568694	8.733285323	6.270765698	6.084066858	12.168972	6.174211732
ENSG00000197928	12.86679156	14.26907138	11.14198044	10.53779648	11.28737815	10.1250244	9.355150441	9.003310758	7.022295667	7.043814611	13.64501013	11.45742937	11.60452043	10.0322379	15.39865177	8.884841273
ENSG00000213799	13.65078961	12.7402423	10.70288761	11.930178	13.50058955	10.1566651	11.80896039	12.00441434	13.18821381	12.41053051	13.02618881	9.374260392	14.12724226	12.29758195	15.51399748	11.89665187
ENSG00000203326	20.29171429	16.30751015	12.78857853	13.63900986	13.63891527	12.6879212	11.16994738	10.04215431	10.50489758	14.05713652	15.06829917	10.29566205	16.10938084	7.961066208	17.41720163	12.95078558
ENSG00000196417	9.131271429	7.061734304	7.519464629	7.183422828	7.082276487	6.233218145	6.517932684	4.992220388	14.10168317	7.95859573	9.158555555	9.254077567	12.25322033	18.31692469	16.49443598	9.562498659
ENSG00000160336	18.12419026	11.28421461	7.684124438	8.955544759	8.714519896	7.815253207	8.409411188	9.349591941	43.4468862	10.58096827	11.16972485	14.18157341	18.95645263	22.32981985	19.43575149	15.81200566
ENSG00000198346	4.242812987	2.54804846	2.662000252	2.816408069	2.600523397	2.02500488	2.377128391	1.904546506	4.224795767	2.957792283	3.434458333	2.523839336	4.793171482	5.04848101	4.844519658	3.200048764
ENSG00000130844	53.08127987	57.22188828	50.77010789	46.51820069	44.37488861	42.65166528	45.49772619	48.96993063	48.52805949	49.06276065	50.24829129	41.86368423	47.82359817	46.86025963	37.37200879	51.80314234
ENSG00000179820	32.2361552	23.66044999	51.78551005	42.34105614	46.31144859	46.92315995	38.82643038	44.55484554	41.791223	44.73279669	37.28398461	32.28911913	33.22785042	31.26174779	61.65227994	50.74900863
ENSG00000126583	26.33311104	20.45718907	77.93897644	68.6380798	60.83564841	96.09280968	65.07708476	76.00871967	107.8464757	99.74163461	86.07804579	47.79270362	54.74306377	37.34581465	21.33895564	117.7241469
ENSG00000105605	15.03431558	6.697727381	39.51835425	35.53737373	36.51798813	44.17041894	35.8358495	41.38060137	97.17030265	36.62173744	37.96468806	51.87891969	37.8047886	87.37755595	59.17234726	57.18675379
ENSG00000142408	219.6578071	285.3086262	176.7897487	183.5412	199.4103473	148.8694994	182.936644	214.867474	161.1131575	177.5895078	197.0945908	179.5531414	136.9477566	94.17358808	48.96425226	181.6498269
ENSG00000170906	13.14349675	5.605706612	33.56315781	29.01849662	26.30955054	34.07703524	29.6757641	28.71248142	29.85902954	25.64436402	22.0609801	22.1136399	27.64182351	18.64054527	19.14738722	27.7839528
ENSG00000105619	35.55661753	20.02038076	35.0725394	34.52473262	28.3014408	28.69811603	28.93450901	23.54712044	15.58607087	28.69363441	20.6995732	17.66687535	23.13696309	20.90588931	22.4924127	27.59571463
ENSG00000105618	19.36936364	13.24985199	29.7485389	25.94892828	25.64558712	25.3758424	25.43271773	25.42281018	50.46918187	28.632649	27.90884159	24.59741829	27.64182351	30.22616195	30.50893928	27.63336227
ENSG00000088038	34.03473896	39.23994629	32.87707527	31.32858414	32.42354704	28.19186481	26.58294114	30.81902529	149.5235151	33.87739408	32.51906044	41.70344046	43.35477664	73.26769876	73.1291777	58.1279446
ENSG00000105617	6.225866883	3.640069229	8.919073009	5.569526069	6.805625061	5.60040412	7.438111416	6.579342477	17.29882591	5.580164822	7.085504129	4.967556789	6.450960115	8.867203826	10.43878641	5.910678305
ENSG00000125505	35.00320714	18.63715445	65.04062471	69.90388118	64.43211694	78.65878329	80.82236528	73.75789198	139.3040767	82.90966203	68.13222748	87.9738283	66.74401191	126.6003699	56.80776028	113.3570215
ENSG00000170892	2.490346753	1.164822153	5.159340694	5.189785655	4.177436521	6.075014639	5.39326979	5.396215102	10.33362208	5.976569973	4.826806306	6.129324103	4.252588232	8.478859133	6.055649573	4.781249329
ENSG00000170889	25.22629026	9.464179995	49.01373659	31.42351924	38.70353439	44.01221543	38.00849373	28.94333554	50.58336554	36.62173744	47.68018281	40.22118562	49.84177563	38.12250404	94.6411519	36.48055591
ENSG00000167613	2.213641558	0.655212461	2.991319871	3.354373655	2.268541687	1.740238568	2.709415155	2.36625475	9.648520063	8.233030065	10.73654992	3.124753464	17.94736389	13.26844368	2.018549858	3.727115619
ENSG00000167614	52.85069221	29.41175937	166.8552735	138.4786709	145.0483423	165.1644605	118.4730117	149.7088981	247.6643789	134.8997223	123.7642643	260.0355735	94.74622425	275.9836286	373.3740508	175.287377
ENSG00000167615	72.49676104	64.86603366	123.1655374	120.5675814	135.1165561	100.7439928	89.99859208	110.3771271	523.7033996	117.7933153	118.3495777	218.0116455	145.6331275	289.7698652	436.0067693	219.749231
ENSG00000275183	0.461175325	0.655212461	1.454494983	1.360736483	1.770569122	1.01250244	1.508070699	1.471695028	2.683316231	1.860054941	1.856463964	2.283473685	1.5136331	2.071171696	2.24924127	1.430610036
ENSG00000104972	0.830115584	0.218404154	2.27779403	2.246797448	1.383257126	1.107424544	1.610312781	4.126517431	10.56198942	5.092281559	4.177043919	1.842803325	8.613293114	9.449720865	3.114334066	3.953001414
ENSG00000186818	2.029171429	3.785671998	4.089051933	2.025282207	2.932505108	1.107424544	2.862778277	3.751379482	6.45137732	6.372975125	6.466682808	2.804265929	7.099660014	2.653688736	3.402698331	1.468257668
ENSG00000022556	2.813169481	1.019219384	13.31000126	0.221515241	5.837345073	8.63791144	16.38429353	7.243048077	6.908111998	6.372975125	5.878802552	5.608531859	5.297715848	2.200619928	0.576728531	4.781249329
ENSG00000088053	0.55341039	1.164822153	0.631195936	1.55060669	0.940614846	0.854298934	1.124662895	0.865702957	7.42193851	2.103996572	1.763640766	3.68560665	1.693827516	3.624550469	1.153457062	3.200048764
ENSG00000160439	11.11432532	7.134535689	8.507423485	11.89853297	11.89601129	9.65041388	10.07084501	11.51384933	18.55484628	13.02038458	12.84054242	16.82559558	10.30712063	17.34606296	9.862057876	14.30610036
ENSG00000125503	39.93778312	28.90214968	103.0221541	84.01756656	85.15330869	92.51741044	98.58692691	102.0086652	239.1576955	90.89875046	77.63113476	110.928748	88.18714749	209.6414102	135.9925876	117.0088419
ENSG00000105048	13.46631948	6.04251492	8.06833066	7.97454869	6.224657068	7.340642689	9.150666278	7.964467209	5.5949998	7.80613221	8.477852102	6.129324103	5.838299098	9.967513789	7.036088075	7.981298093
ENSG00000129990	84.90237727	61.88117689	133.0725693	146.801315	136.9424555	148.4581702	138.3079755	130.1440113	79.8143849	107.3343179	91.89496622	65.45957898	77.59171579	74.10911227	36.39157029	131.0890564
ENSG00000080031	2.075288961	0.873616615	3.265752886	2.942988207	2.323871972	2.752741008	1.763675903	2.510538577	7.53612218	1.860054941	4.177043919	1.362072023	1.117205383	3.236205776	17.12883736	1.468257668
ENSG00000105063	47.63941104	46.52008474	77.99386305	91.83389007	84.07436814	102.8955604	88.41383982	92.22622174	177.1559631	79.5859573	65.4712958	84.64877012	87.17805876	195.7257253	111.1355879	106.9945716
